Conf,Rayon Giration,Distance,ecart-type Distance,RMSD,ecart-type RMSD,Ratio Giration,Correlation,p-value Correlation
REF,16.751269,0,,,,,,
1970,17.046836,11.61369,2.738706,1.15744,0.754688,1.017644,0.372755,0.000321
1971,17.180912,11.625912,2.816625,1.196832,0.754183,1.025648,0.453255,8e-06
1972,16.913878,11.618364,2.734935,1.229955,0.694651,1.009707,0.454679,8e-06
1973,16.950666,11.600941,2.657891,1.203883,0.716562,1.011903,0.390571,0.000154
1974,17.107581,11.611729,2.768611,1.053634,0.703017,1.021271,0.458755,6e-06
1975,16.758202,11.615657,2.63998,1.234753,0.686118,1.000414,0.338523,0.001175
1976,16.862191,11.601887,2.678752,1.172345,0.645614,1.006622,0.405035,8.2e-05
1977,17.074285,11.714689,2.773623,1.191784,0.711103,1.019283,0.45732,7e-06
1978,17.413792,11.711321,2.817947,1.17097,0.797983,1.039551,0.611105,0.0
1979,17.006554,11.70366,2.807368,1.187202,0.700989,1.01524,0.465716,4e-06
1980,17.12334,11.614651,2.757213,1.368611,0.843372,1.022212,0.535318,0.0
1981,16.999184,11.65675,2.777819,1.243674,0.77548,1.0148,0.446606,1.1e-05
1982,16.94126,11.626753,2.750766,1.221904,0.72819,1.011342,0.484817,1e-06
1983,17.198682,11.695092,2.833349,1.297037,0.89111,1.026709,0.571171,0.0
1984,17.277583,11.688478,2.767704,1.330771,0.803168,1.031419,0.536942,0.0
1985,17.48886,11.733888,2.821902,1.076138,0.728611,1.044032,0.487844,1e-06
1986,17.609187,11.732468,2.851406,1.312387,0.815542,1.051215,0.521435,0.0
1987,16.96063,11.638747,2.772734,1.210987,0.755213,1.012498,0.481413,2e-06
1988,16.945687,11.621905,2.811074,1.114356,0.739882,1.011606,0.519933,0.0
1989,17.560911,11.655502,2.802292,1.257937,0.757143,1.048333,0.529643,0.0
1990,17.418755,11.654067,2.854425,1.241274,0.808679,1.039847,0.533427,0.0
1991,17.330997,11.677396,2.748109,1.37806,0.827663,1.034608,0.441101,1.5e-05
1992,17.652521,11.691931,2.868552,1.298262,0.860516,1.053802,0.5041,0.0
1993,17.193502,11.726097,2.733236,1.115203,0.760192,1.0264,0.472715,3e-06
1994,17.271693,11.622133,2.766687,1.23354,0.754917,1.031068,0.51996,0.0
1995,17.606114,11.667096,2.791406,1.252057,0.749836,1.051032,0.450402,9e-06
1996,17.349779,11.725072,2.799227,1.255661,0.768196,1.035729,0.509857,0.0
1997,17.824421,11.645027,2.782682,1.260552,0.805339,1.064064,0.472565,3e-06
1998,17.431896,11.685541,2.821736,1.178742,0.691319,1.040631,0.436581,1.9e-05
1999,17.488799,11.768255,2.820637,1.306232,0.761573,1.044028,0.472805,3e-06
2000,17.579358,11.668281,2.854421,1.253371,0.785566,1.049434,0.496385,1e-06
